Year,Area (ha)
1,4676.954307295501
2,7241.382203599619
3,5612.099944953855
4,8207.25744878899
5,5137.591890509822
6,6191.5178066546505
7,7140.687180418182
8,4978.04315514928
9,10907.018230129956
10,2948.1265120342973
11,6916.767197361744
12,12456.142958906783
13,5520.600814300403
14,11547.971939330519
15,15673.249327384645
16,26259.254275850188
17,7509.9788978545175
18,6653.381508872703
19,7160.6116142288165
20,5867.515859918642
21,3474.744624136912
