Year,Area (ha)
1,12122.791854767322
2,30462.31358820352
3,34912.89567443512
4,76541.70492693325
5,73475.94762297848
6,85861.89526892164
7,97538.76296851941
8,114248.46601624571
9,191016.08336961645
10,122906.01566915504
11,155657.18690757407
12,210151.1264391611
13,116673.03971368673
14,159975.27150896494
15,107069.3859845232
16,113609.35148555075
17,96134.24364974516
18,113337.15306672239
19,93855.34821643497
20,52535.29105556395
21,15663.670272667994
