Year,Area (ha)
1,58378.05463809476
2,62461.56734758429
3,49392.7480490005
4,110975.11143847168
5,103189.86882427947
6,136553.2566077491
7,141861.96873171718
8,173207.39453235822
9,280823.62959254556
10,171632.59793694076
11,230795.67526717452
12,313930.2220771712
13,171170.12117522085
14,247328.3573837371
15,175189.109372139
16,195122.27928067502
17,161537.4237521564
18,171381.62670336448
19,127774.6277032213
20,77394.62395890386
21,30940.80652940968
