Year,Area (ha)
1,42508.3963727999
2,102591.59938289631
3,98385.3981405959
4,199396.83665743345
5,195312.48099112883
6,231125.65454405372
7,254730.20791195007
8,289145.6058006212
9,424377.71918184974
10,254056.2256220865
11,334832.10263109277
12,477078.6895677929
13,259013.5780190478
14,408540.3231728406
15,307012.91845274536
16,317015.2907554348
17,230075.71351467102
18,232298.74390087367
19,193724.42698398355
20,139793.81250217333
21,101853.24584533683
