Year,Area (ha)
1,10011.798092530613
2,15977.020310559103
3,32059.793385190034
4,22582.966340474955
5,14200.910301216507
6,25962.840006698156
7,58652.55203005517
8,17317.168381637468
9,43974.22164176077
10,26234.578630900116
11,23146.82781731591
12,37291.26001192304
13,13341.40087960083
14,45012.97433523442
15,54406.042125507105
16,117710.25975840582
17,14486.979191274577
18,13885.261290193417
19,19961.907072685994
20,15926.213004341984
21,6106.992227834926
22,4993.369642695927
