Year,Area (ha)
1,30553.73608641924
2,24721.16461810694
3,17396.023160064924
4,39209.753090573904
5,32977.62009192065
6,38252.07751622199
7,40404.52942727237
8,47004.95792167143
9,63370.19816178695
10,43083.29292067444
11,53708.30377994618
12,82545.09009895287
13,48414.075186709684
14,85963.66314623134
15,70263.74573051554
16,90568.81285937082
17,74411.16989307456
18,74657.0067533227
19,55313.523453143716
20,38757.62170794797
21,34270.33268404216
