Year,Area (ha)
1,1345.2058119687583
2,1924.623673669555
3,4317.9313365154185
4,2418.136572671424
5,1605.7561002616706
6,2466.7981706320115
7,4450.658718669338
8,1579.1646443682469
9,3734.5285880524953
10,2336.3697616100894
11,2155.9770031861144
12,3096.0271168593945
13,1111.0170822560704
14,3472.369018567186
15,4918.423118592848
16,13720.424916629283
17,1806.6863519981457
18,1767.297279003276
19,2119.34669794964
20,2116.8178275044443
21,944.5714274995395
22,787.9347247728595
