Year,Area (ha)
1,1255.9290220095695
2,2826.8173631026298
3,11518.238553490044
4,5044.483478663978
5,3485.3199005440983
6,7280.38811440583
7,22147.157667086194
8,5534.931080156518
9,13218.712346789962
10,10282.00406797791
11,6421.108590103352
12,9277.582706608733
13,3315.1958887763735
14,9388.469844008687
15,10413.58196356583
16,18191.85102592432
17,3336.0399118398063
18,2843.2167047775365
19,3591.225929491394
20,3816.8318261779623
21,887.7101587014981
22,594.9742465606381
