Year,Area (ha)
1,846.9417018274307
2,1726.9119843178746
3,8167.102051416796
4,2610.7905211327125
5,1821.093250291989
6,2842.067218211538
7,9959.304872683364
8,2043.0974224050967
9,5074.906556444062
10,4223.979967854504
11,2507.2600977551465
12,3554.5956242549196
13,1466.3616960249626
14,4517.32893949723
15,5990.357657604982
16,13552.906407744487
17,1574.6433305419876
18,1451.878165293386
19,1674.03560228196
20,2339.281794243951
21,693.370296610079
22,603.6337120244907
