Year,Area (ha)
1,9353.372187526878
2,15150.692734481905
3,30252.877135878687
4,21733.878930390994
5,13581.796836769909
6,25154.90421567693
7,56575.04664310786
8,16886.1875518259
9,42860.98221881044
10,25557.68430840268
11,22432.8433949556
12,36182.1587406103
13,12870.954344356656
14,43176.324700082594
15,51253.0004749742
16,105625.63085762963
17,13779.355261246123
18,13098.399419548823
19,18795.791267699744
20,14957.042564330084
21,5635.166308711556
22,4517.09904218403
