Year,Area (ha)
1,21751.42775863188
2,54058.43738794922
3,54394.317362533875
4,113184.11808856917
5,106507.2870537501
6,120762.83628307037
7,139843.62358669992
8,157511.53863584227
9,214250.042268635
10,128324.00564933068
11,153482.89475176972
12,225100.8122894688
13,111201.10049734691
14,193561.58305380048
15,143441.59317071183
16,156613.78962779773
17,123101.8115475634
18,126706.29488878264
19,103952.97463922677
20,67533.02544433036
21,50318.00810219127
