Year,Area (ha)
1,187.3663102576969
2,248.59562800653117
3,472.2090813120361
4,877.6713093584468
5,792.5326710368513
6,727.4717314013565
7,285.7623603071377
8,1304.0541929060237
9,2570.251961571842
10,720.1916498167017
11,1278.535591140865
12,4125.12412317866
13,1342.906838836761
14,853.6087239102192
15,366.76284699114
16,407.68456874067385
17,298.0235503444512
18,263.9987479909063
19,117.55415948274317
20,100.08196367957143
21,80.92385424626909
