Year,Area (ha)
1,32079.79445143837
2,80189.02580084535
3,80698.78477664666
4,168824.32562376958
5,166318.52154233135
6,197804.18470402414
7,215445.04850264668
8,249064.6185254584
9,375662.24861753534
10,228093.00245319968
11,293159.3829917735
12,413044.47133304767
13,225902.2343232827
14,345792.1505081341
15,259488.9290303069
16,267396.7069124345
17,204363.308314485
18,215380.60062251304
19,179720.76857749233
20,123069.54929127771
21,73667.91187950016
