Year,Area (ha)
1,40950.61217855922
2,99350.89022359661
3,96012.78123593802
4,195236.07845070882
5,190651.23633356864
6,225700.15458498022
7,247784.39702068744
8,282902.05456874566
9,416715.3183653439
10,249923.82141732317
11,326431.8847040915
12,466512.2258909493
13,254588.43790214363
14,397952.70894318266
15,301996.9422409181
16,311183.9454061262
17,227576.34655800238
18,230500.25721971298
19,192609.19511765215
20,138478.56997335824
21,98353.5190464989
