Year,Area (ha)
1,19038.40956556307
2,27381.766223766237
3,18883.995203530652
4,27028.87384800481
5,23301.395444223774
6,28746.743204670165
7,45311.534312642965
8,34224.58311871543
9,78852.70935165364
10,64993.57972272726
11,86085.58535466487
12,99266.97770427875
13,93569.43259125236
14,138072.3414209345
15,177221.32498838598
16,134002.4692853615
17,143967.36832599938
