Year,Area (ha)
1,114970.03704994162
2,123771.11925872524
3,92002.14597473278
4,213394.82426353238
5,197880.81714175735
6,270778.72628691426
7,271469.18455089047
8,331799.75706998963
9,516274.18902494846
10,314792.18373679434
11,419847.1328306247
12,565476.198936431
13,321866.66049101105
14,468542.75559356617
15,342499.1013938626
16,379275.16152690526
17,306209.50397555035
18,324024.01687807636
19,252845.58637077725
20,162487.35945029728
21,87736.40132831367
