Year,Area (ha)
1,1180.369438404625
2,2695.316099952442
3,10833.067927717419
4,4868.228871877596
5,3320.176997229032
6,7101.987799362918
7,21379.60717075037
8,5414.081725851247
9,12922.298077637908
10,10012.027989843813
11,6212.438462155823
12,8994.80901137319
13,3183.234830999787
14,9006.227244595439
15,9842.823567328885
16,16959.448162298846
17,3178.7901496112604
18,2698.228132586304
19,3461.6404772845367
20,3638.4315111350506
21,790.7701249689882
22,505.8507214769155
