Year,Area (ha)
1,72368.37900042039
2,61753.8667851181
3,42139.028022925835
4,96231.0304186022
5,81032.51904297477
6,97136.2894055446
7,98442.02951208076
8,114130.22216482337
9,152221.37156180563
10,101172.97969557914
11,127356.5211229489
12,186900.53830115445
13,111068.6030125062
14,190788.71492686204
15,155165.2832897646
16,193591.23980720324
17,156121.65611267503
18,159268.95033037796
19,126298.30379029103
20,90789.66754491793
21,81654.16137786658
