Year,Area (ha)
1,12821.909584207404
2,20181.842168980304
3,45802.97813582608
4,26601.418110328992
5,16571.76465980654
6,30096.010535838806
7,78067.15023245059
8,18326.724116334768
9,47125.04095159941
10,26487.77220517064
11,23497.65111725854
12,39235.80811940323
13,14195.852560326115
14,54676.09483607893
15,81741.13919469384
16,210011.7320349246
17,16657.899519818668
18,18945.301153717235
19,28933.879617614686
20,19437.204771526707
21,8566.357052006817
22,7535.957294246083
