Year,Area (ha)
1,616.9677561900692
2,1461.1506902591043
3,6662.424136525228
4,2576.229291715035
5,1860.942117913258
6,3954.3870519090733
7,12047.00237384919
8,3110.817177341904
9,7147.277570063245
10,5892.038239993274
11,3451.21846575282
12,4797.343866974377
13,1725.149438250011
14,4358.0867338876205
15,4571.2781756614095
16,7831.298709269872
17,1722.4673029293485
18,1478.3929887490765
19,1745.8401964379773
20,1951.6749241893779
21,303.38782098577616
22,186.7532507558314
