Year,Area (ha)
1,1165.2728481711815
2,2811.4908755559854
3,3272.281723645773
4,6843.12342470013
5,5699.307659094247
6,5641.526801043407
7,7222.07082929085
8,7882.642442551115
9,11308.648836289705
10,7897.202605720425
11,8731.34669044641
12,12336.596356042977
13,5688.1193231851985
14,10476.420562507052
15,8241.512148455735
16,9603.347199412598
17,8617.011093348461
18,9373.44988621297
19,7331.19542062294
20,3840.7411467507204
21,1863.9307829848515
