Year,Area (ha)
1,13571.374825238192
2,21457.159197736375
3,44978.94953288088
4,29272.594992395472
5,18757.24515151994
6,33299.78286015109
7,83914.12859905673
8,21264.965043901484
9,55937.15823141663
10,31717.09312364712
11,28870.581224047055
12,47519.23821129904
13,17459.321553632573
14,66292.42290986748
15,90064.03499202225
16,211124.81819299946
17,19882.74576450759
18,20734.362045036745
19,33931.23414707274
20,23472.362412806582
21,9157.116514492129
22,7778.4989596716905
