Year,Area (ha)
1,136.09920941417982
2,1000.4364746070482
3,335.57344483372384
4,1080.1342098495861
5,712.8349357943135
6,606.2392149074193
7,166.8288169451968
8,224.07324793190418
9,181.31234767677336
10,185.83366150303272
11,30.116548029151282
12,40.232029809934915
13,5.057740890391818
14,13.563941478778057
15,15.249855108908664
16,12.644352225979546
17,7.126816709188471
18,5.057740890391818
19,10.651908844916102
20,7.356714022388099
21,2.7587677583955372
