Year,Area (ha)
1,3189.0588962675106
2,7367.825725859421
3,26992.856602270225
4,11773.960998205765
5,7900.26790322976
6,14715.497120595008
7,54667.35873817735
8,10933.456421147923
9,28845.675681783763
10,18894.493847500118
11,13704.178839829843
12,20354.265153880024
13,8438.304248554623
14,29929.488248644542
15,41001.95591184051
16,89613.58952302644
17,8040.045469655134
18,7614.352278047156
19,11300.832327640928
20,10869.928130267092
21,3469.1504561823913
22,2889.962491794794
