Year,Area (ha)
1,11821.779639351276
2,29782.43060063449
3,31149.24676004401
4,65775.30722004373
5,58803.824462140474
6,65063.16197618902
7,77388.18683413428
8,85450.8388729207
9,116521.3841194127
10,72839.5918600419
11,84069.15602059093
12,120727.89189146404
13,59394.81382193899
14,106068.87287747841
15,80426.58635781829
16,89025.35893098626
17,73631.97126620328
18,77563.82838141879
19,62566.01736021465
20,37559.55017642697
21,25926.056436586194
