Year,Area (ha)
1,2461.2040026774876
2,4385.674411471576
3,10553.819324617603
4,6496.361643957363
5,4161.141368913272
6,8231.166769361758
7,17923.94402360902
8,5943.305340836791
9,14139.680983467673
10,9568.402807806264
11,7366.293077104757
12,11264.661817030854
13,3733.91552855063
14,9275.973425416336
15,9118.340500999124
16,19057.720939871855
17,3469.9934129974563
18,2996.788109994888
19,3415.1245875804784
20,3422.0981394142004
21,845.8688476991657
22,621.4124375785954
