Year,Area (ha)
1,3899.058431865696
2,9505.717473740498
3,36333.66107000886
4,14227.961551736329
5,9780.751292764986
6,18187.48297697353
7,79657.88637491655
8,12917.393601622982
9,33857.66700684886
10,21548.045268887963
11,15693.710188259427
12,23450.82869780355
13,10236.790929715316
14,38650.64282487244
15,58734.93190061837
16,152051.47744735124
17,9918.459783371563
18,9394.75370390281
19,14500.15997056469
20,12989.198195779
21,4606.605729456419
22,4042.6676201777304
