Year,Area (ha)
1,48375.06927590348
2,72370.44807623919
3,51969.89692996833
4,79577.26905042114
5,72032.95882046214
6,101109.9111993247
7,158315.64280497681
8,121550.31121321683
9,261345.50309926935
10,204337.32991809346
11,269835.7641406071
12,289822.1935933677
13,247634.65723735673
14,338124.69195073785
15,398511.89584132185
16,256401.33148159814
17,223329.76002101658
