Year,Area (ha)
1,25600.445208657788
2,64414.77492052833
3,67198.7547509381
4,142905.85579851895
5,141043.84082647745
6,168808.61597403424
7,189384.65540271415
8,216037.03408413572
9,333824.38607490103
10,204499.94395096332
11,258882.9963451504
12,359228.3457132109
13,195716.10404066966
14,296459.78882006736
15,215187.5635118631
16,224074.01425628152
17,177541.6485781108
18,194638.03890663886
19,158919.58304675226
20,102191.80795524216
21,53291.193421364325
