Year,Area (ha)
1,4590.053122906045
2,8001.192823724397
3,17360.312444081264
4,12038.18964350987
5,7436.79491981931
6,14825.924463368563
7,31971.589449359108
8,10523.319614399787
9,25559.44685447054
10,16428.615266120905
11,13295.957844025037
12,21059.820008089686
13,7049.111417327003
14,19530.84961043669
15,19846.72851877298
16,38265.71809013853
17,6544.410182416086
18,5751.800878941501
19,7148.503689066975
20,6512.454455881338
21,2048.0018984200224
22,1506.746990710364
