Year,Area (ha)
1,76015.85313920796
2,112464.07970362794
3,70996.88826230915
4,96129.18590885476
5,73700.86382772544
6,81192.6808378372
7,105837.28965064866
8,67060.58646570511
9,137128.22978806138
10,96669.90438950028
11,127693.55058409956
12,124510.92881260165
13,103117.14464087065
14,147157.11691420648
15,204345.22305917996
16,142400.6181365439
17,129553.26658300908
