Year,Area (ha)
1,96280.38170850238
2,145055.31904449774
3,92467.68803396201
4,130408.33132323624
5,107461.59080084176
6,142361.6122257377
7,204354.64884902115
8,148360.3228190556
9,309971.6202411868
10,235884.68219216148
11,312802.34585861384
12,327665.8968489094
13,277751.5884286967
14,373468.95161717315
15,442982.84894446924
16,280837.11690158665
17,241959.8719583371
