Year,Area (ha)
1,81353.302427326
2,122230.04093591041
3,81389.0897757474
4,118479.64943324713
5,100717.01669106654
6,135844.6364560301
7,198517.47943444486
8,145735.43192938
9,306023.9768437983
10,233226.2262947587
11,309504.9286953916
12,325165.9168327389
13,275798.9172828168
14,370897.2436392844
15,439550.02226377244
16,278950.6561819082
17,240043.90775013142
