Year,Area (ha)
1,171723.94380271874
2,156759.23799461534
3,104082.78998874682
4,238317.45556043994
5,206807.4999159857
6,257292.33683512217
7,253264.45927542695
8,293664.00759424665
9,386359.677130465
10,245643.1334455461
11,312523.8635798914
12,440038.78395163483
13,260044.74410118588
14,437482.09593154176
15,355608.0760898186
16,437091.960191042
17,336754.503964068
18,343766.06548690575
19,297594.63859045843
20,216335.74732641978
21,195275.54415614143
