Year,Area (ha)
1,15703.672405164729
2,24581.846846307966
3,19052.586566543712
4,30524.002700578756
5,30134.786549331784
6,44082.65654115322
7,75210.21632131873
8,62007.52015401502
9,140051.91055245878
10,116821.40011313822
11,152962.56049956122
12,175804.5444795744
13,156988.98204293952
14,222055.0560517624
15,264868.5261591782
16,178586.22533685216
17,168729.91446048225
