Year,Area (ha)
1,454.2004584447323
2,625.5505892161887
3,1484.5235837677333
4,808.2423207721599
5,546.31264860005
6,789.4673735275236
7,1448.8895002217907
8,531.6758529930071
9,1203.9722292264535
10,783.8732055729993
11,718.9655308129709
12,1035.840660839792
13,356.26420302169066
14,1093.4682540151655
15,1621.3891175592453
16,4767.840378447091
17,633.4437303027092
18,594.591084371972
19,697.5084482476723
20,761.4965337549022
21,294.34519333325744
22,252.50388233092508
