Year,Area (ha)
1,3894.9202802280993
2,9655.610521946646
3,10731.60658015864
4,22764.891747653575
5,18868.821980859477
6,20073.483902025528
7,24551.730298278817
8,26768.63008946283
9,37610.280850206356
10,25038.729440073363
11,28161.271380388444
12,39843.35008575208
13,19295.741291471186
14,34835.190382573644
15,26577.508789756204
16,30365.75671665968
17,26450.375575556813
18,28323.808780820582
19,22282.797081873952
20,12396.82945210128
21,7565.460782773362
