Year,Area (ha)
1,36715.29060992021
2,52158.949153856156
3,33470.90309360932
4,44660.23522434842
5,34158.98575201581
6,34825.07490079286
7,44570.038845136434
8,26802.04183231451
9,55845.73573320086
10,39177.03103966182
11,50929.68822017775
12,49811.62095365022
13,43603.320643132
14,64170.77723878579
15,97516.69282645224
16,78627.409984718
17,81442.65584972291
