Year,Area (ha)
1,4312.3371685608945
2,6386.087566059275
3,13540.79848258264
4,7773.901013407698
5,4970.150014062764
6,8345.425734021974
7,16254.42973515332
8,5228.937756287813
9,12501.969156671254
10,7496.568221251213
11,6887.723503460864
12,10320.320286844515
13,3787.021807899744
14,12404.875858063277
15,17426.752767595957
16,46643.25281557072
17,5365.4201278906585
18,5533.015269213188
19,7068.729321386705
20,6163.930129070701
21,2844.6727210944673
22,2455.53320228523
