Year,Area (ha)
1,587.2343703495839
2,1409.8835894155873
3,6344.706049683342
4,2490.1710641406407
5,1788.524464255375
6,3877.9845114890636
7,11715.720345528525
8,3050.124286657202
9,7010.795198460399
10,5753.716689884831
11,3355.1980212731087
12,4682.395210374563
13,1669.2843911425011
14,4223.673438103571
15,4352.262668619896
16,7358.5532008937025
17,1662.3874717465123
18,1419.769173883171
19,1686.1435274438072
20,1859.4094691585938
21,269.36301863223116
22,154.41436203241702
