Year,Area (ha)
1,13886.717306510336
2,34742.61839779193
3,39472.44908712334
4,85223.547062604
5,81357.82374115226
6,94499.29059070713
7,108475.13142230119
8,125445.99781782227
9,206440.58380411912
10,132075.16347637126
11,165870.91147353168
12,225865.60401804623
13,124171.90690806993
14,175404.13999241838
15,119945.62796708343
16,128104.8368774137
17,107643.2863107072
18,124861.21568548014
19,101578.21202631235
20,57558.930511164486
21,20523.163046644
