Year,Area (ha)
1,1783.6199882404496
2,3859.132931806694
3,17514.26701148728
4,5865.063621911184
5,3887.946728394381
6,6892.781244351256
7,24615.3352215974
8,4680.709296744432
9,12110.07087010362
10,9115.505100802995
11,5677.237517027088
12,8304.350747396973
13,3368.1489032500212
14,11248.952167295547
15,15526.498209125564
16,36860.27918211147
17,3315.1958887763735
18,3140.7804604955886
19,3783.8798779526824
20,4690.9780434006825
21,1675.0318239724918
22,1460.7675280704382
