Year,Area (ha)
2000,4154.88294324485
2001,464.3053638406843
2002,1028.257390922206
2003,512.3031757145103
2004,628.602141034022
2005,690.6698124181718
2006,418.88999453520887
2007,418.8009447914726
2008,248.80498399901649
2009,919.6167035640098
2010,294.66560202317305
2011,420.5819396661972
2012,676.4218534203756
2013,519.1600059821998
2014,1625.9592708797572
2015,3623.1669233958423
2016,2113.239468604388
2017,1094.4213505182222
