Year,Area (ha)
1,362563.5426682356
2,383059.50119948434
3,258165.02703602798
4,563549.6594518181
5,522272.133293889
6,689345.4077154547
7,658779.5637038737
8,775793.3878681599
9,1106101.3412727972
10,643774.0894388962
11,872095.9163511673
12,1193367.0661685534
13,700630.3004960471
14,1125391.181866563
15,906677.0702026553
16,1063015.366216802
17,746181.1579117309
18,740165.6648145495
19,661652.9735891181
20,488591.18068845297
21,432028.0887056315
