Year,Area (ha)
1,2231.919748979725
2,4078.2250712859395
3,9868.495433969512
4,6121.015963940104
5,3889.0195825226456
6,7855.897721782232
7,17240.99573853066
8,5698.158172528254
9,13607.468703410534
10,9237.733838987464
11,7007.040209011471
12,10753.906619539013
13,3544.09698028547
14,8658.009447535735
15,8140.893757712038
16,15768.426815049306
17,3138.634752239059
18,2663.9734329195594
19,3020.0843710657837
20,2985.8296713990394
21,634.133422242308
22,434.4292895095643
