Year,Area (ha)
1,2430.5510275842034
2,5431.707186529885
3,19943.362022754554
4,9179.110024121559
5,6157.569636738845
6,11775.033852334029
7,38821.0733663911
8,8783.993175169131
9,22533.61505057477
10,15931.577274983309
11,10964.799088180805
12,16067.446587084289
13,6289.070899889032
14,20374.802647192526
15,25177.58741724596
16,48882.83580832377
17,6172.896124285487
18,5440.826446620136
19,7669.834162966
20,7762.48278018545
21,2303.2645485093426
22,1807.8358385641438
